2025-12-18 01:08:59,367 | INFO | availability-service | [17ac912c-321a-4856-9548-30af14f455b8] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:05:18,798 | INFO | availability-service | [6576bfa8-bbd8-468a-90db-c7280377ff51] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:05:18,817 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:05:18,818 | INFO | root | [6576bfa8-bbd8-468a-90db-c7280377ff51] HEALTH CHECK: availability-service is healthy
2025-12-18 03:05:18,820 | INFO | availability-service | [6576bfa8-bbd8-468a-90db-c7280377ff51] Request completed - Status=200, , Time taken=22.40 ms
2025-12-18 03:05:49,158 | INFO | availability-service | [91e2cfdc-1bde-430f-8506-e5eccd61e9f0] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:05:49,189 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:05:49,190 | INFO | root | [91e2cfdc-1bde-430f-8506-e5eccd61e9f0] HEALTH CHECK: availability-service is healthy
2025-12-18 03:05:49,191 | INFO | availability-service | [91e2cfdc-1bde-430f-8506-e5eccd61e9f0] Request completed - Status=200, , Time taken=32.96 ms
2025-12-18 03:06:18,946 | INFO | availability-service | [c6da4503-80e6-4a26-b31c-8e2bd6010aa0] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:06:18,994 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:06:18,995 | INFO | root | [c6da4503-80e6-4a26-b31c-8e2bd6010aa0] HEALTH CHECK: availability-service is healthy
2025-12-18 03:06:18,995 | INFO | availability-service | [c6da4503-80e6-4a26-b31c-8e2bd6010aa0] Request completed - Status=200, , Time taken=48.95 ms
2025-12-18 03:07:19,135 | INFO | availability-service | [83bcc2e2-1f05-4490-8108-2af82c93e432] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:07:19,169 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:07:19,170 | INFO | root | [83bcc2e2-1f05-4490-8108-2af82c93e432] HEALTH CHECK: availability-service is healthy
2025-12-18 03:07:19,171 | INFO | availability-service | [83bcc2e2-1f05-4490-8108-2af82c93e432] Request completed - Status=200, , Time taken=35.95 ms
2025-12-18 03:07:19,288 | INFO | availability-service | [0b008173-b8b5-410e-88e9-e0fb4bb66d47] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:07:19,296 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:07:19,297 | INFO | root | [0b008173-b8b5-410e-88e9-e0fb4bb66d47] HEALTH CHECK: availability-service is healthy
2025-12-18 03:07:19,297 | INFO | availability-service | [0b008173-b8b5-410e-88e9-e0fb4bb66d47] Request completed - Status=200, , Time taken=9.31 ms
2025-12-18 03:08:19,500 | INFO | availability-service | [d53d53bf-5c47-4927-adb7-df7757af3078] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:08:19,607 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:08:19,608 | INFO | root | [d53d53bf-5c47-4927-adb7-df7757af3078] HEALTH CHECK: availability-service is healthy
2025-12-18 03:08:19,610 | INFO | availability-service | [d53d53bf-5c47-4927-adb7-df7757af3078] Request completed - Status=200, , Time taken=110.45 ms
2025-12-18 03:08:49,708 | INFO | availability-service | [355e8f5e-37df-477f-b395-2315d9492f47] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:08:49,840 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:08:49,842 | INFO | root | [355e8f5e-37df-477f-b395-2315d9492f47] HEALTH CHECK: availability-service is healthy
2025-12-18 03:08:49,848 | INFO | availability-service | [355e8f5e-37df-477f-b395-2315d9492f47] Request completed - Status=200, , Time taken=139.54 ms
2025-12-18 03:09:19,830 | INFO | availability-service | [755fb368-46a5-4618-83e2-0b18d4cc2723] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:09:19,907 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:09:19,908 | INFO | root | [755fb368-46a5-4618-83e2-0b18d4cc2723] HEALTH CHECK: availability-service is healthy
2025-12-18 03:09:19,909 | INFO | availability-service | [755fb368-46a5-4618-83e2-0b18d4cc2723] Request completed - Status=200, , Time taken=79.11 ms
2025-12-18 03:10:20,055 | INFO | availability-service | [e46d520d-c1cd-4840-abb5-3dce2408180d] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:10:20,091 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:10:20,091 | INFO | availability-service | [a0711374-07fc-49c3-aaa8-6cc8326e9c25] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:10:20,099 | INFO | root | [e46d520d-c1cd-4840-abb5-3dce2408180d] HEALTH CHECK: availability-service is healthy
2025-12-18 03:10:20,100 | INFO | availability-service | [e46d520d-c1cd-4840-abb5-3dce2408180d] Request completed - Status=200, , Time taken=45.38 ms
2025-12-18 03:10:20,104 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:10:20,104 | INFO | root | [a0711374-07fc-49c3-aaa8-6cc8326e9c25] HEALTH CHECK: availability-service is healthy
2025-12-18 03:10:20,105 | INFO | availability-service | [a0711374-07fc-49c3-aaa8-6cc8326e9c25] Request completed - Status=200, , Time taken=13.49 ms
2025-12-18 03:12:36,527 | INFO | availability-service | [d9d32b78-b78b-445f-9099-03f1bc5d3c8d] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:12:36,571 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:12:36,572 | INFO | root | [d9d32b78-b78b-445f-9099-03f1bc5d3c8d] HEALTH CHECK: availability-service is healthy
2025-12-18 03:12:36,573 | INFO | availability-service | [d9d32b78-b78b-445f-9099-03f1bc5d3c8d] Request completed - Status=200, , Time taken=46.05 ms
2025-12-18 03:12:42,238 | INFO | availability-service | [edaa23e4-fe54-430e-bb8e-10060e8035b8] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:12:42,280 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:12:42,281 | INFO | root | [edaa23e4-fe54-430e-bb8e-10060e8035b8] HEALTH CHECK: availability-service is healthy
2025-12-18 03:12:42,281 | INFO | availability-service | [edaa23e4-fe54-430e-bb8e-10060e8035b8] Request completed - Status=200, , Time taken=43.39 ms
2025-12-18 03:12:54,033 | INFO | availability-service | [test-errors-1766027573] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 03:12:54,036 | INFO | availability-service | [test-errors-1766027573] Computing common availability for userId1=alice_test@example.com, userId2=ghost_user_1766027573@example.com
2025-12-18 03:12:54,070 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 404 Not Found"
2025-12-18 03:12:54,078 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=ghost_user_1766027573%40example.com "HTTP/1.1 404 Not Found"
2025-12-18 03:12:54,080 | ERROR | availability-service | [test-errors-1766027573] ERROR GET /availabilities/availabilities status=404 detail=One or both users not found
2025-12-18 03:12:54,080 | INFO | availability-service | [test-errors-1766027573] Request completed - Status=404, , Time taken=47.48 ms
2025-12-18 03:12:54,123 | INFO | availability-service | [test-errors-1766027573] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 03:12:54,124 | INFO | availability-service | [test-errors-1766027573] Computing common availability for userId1=alice_test@example.com, userId2=ghost_user_1766027573@example.com
2025-12-18 03:12:54,137 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 404 Not Found"
2025-12-18 03:12:54,141 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=ghost_user_1766027573%40example.com "HTTP/1.1 404 Not Found"
2025-12-18 03:12:54,141 | ERROR | availability-service | [test-errors-1766027573] ERROR GET /availabilities/availabilities status=404 detail=One or both users not found
2025-12-18 03:12:54,142 | INFO | availability-service | [test-errors-1766027573] Request completed - Status=404, , Time taken=18.06 ms
2025-12-18 03:13:10,392 | INFO | availability-service | [test-avail-1766027590] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:13:10,422 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:13:10,422 | INFO | root | [test-avail-1766027590] HEALTH CHECK: availability-service is healthy
2025-12-18 03:13:10,423 | INFO | availability-service | [test-avail-1766027590] Request completed - Status=200, , Time taken=30.67 ms
2025-12-18 03:13:10,490 | INFO | availability-service | [test-avail-1766027590] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 03:13:10,491 | INFO | availability-service | [test-avail-1766027590] Computing common availability for userId1=alice_test@example.com, userId2=bob_test@example.com
2025-12-18 03:13:10,501 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 03:13:10,505 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=bob_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 03:13:10,506 | INFO | availability-service | [test-avail-1766027590] Request completed - Status=200, , Time taken=15.65 ms
2025-12-18 03:13:15,625 | INFO | availability-service | [test-suggest-1766027595] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:13:15,652 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:13:15,654 | INFO | root | [test-suggest-1766027595] HEALTH CHECK: availability-service is healthy
2025-12-18 03:13:15,654 | INFO | availability-service | [test-suggest-1766027595] Request completed - Status=200, , Time taken=29.42 ms
2025-12-18 03:13:15,698 | INFO | availability-service | [test-suggest-1766027595] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 03:13:15,698 | INFO | availability-service | [test-suggest-1766027595] Computing common availability for userId1=alice_test@example.com, userId2=bob_test@example.com
2025-12-18 03:13:15,716 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 03:13:15,723 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=bob_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 03:13:15,723 | INFO | availability-service | [test-suggest-1766027595] Request completed - Status=200, , Time taken=25.68 ms
2025-12-18 03:13:36,690 | INFO | availability-service | [09743785-0e81-4ca4-8e49-38bbe1f567a5] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:13:36,724 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:13:36,725 | INFO | root | [09743785-0e81-4ca4-8e49-38bbe1f567a5] HEALTH CHECK: availability-service is healthy
2025-12-18 03:13:36,726 | INFO | availability-service | [09743785-0e81-4ca4-8e49-38bbe1f567a5] Request completed - Status=200, , Time taken=36.14 ms
2025-12-18 03:14:12,439 | INFO | availability-service | [a00ac166-7963-4672-9a56-758de74cf284] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:14:12,471 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:14:12,472 | INFO | root | [a00ac166-7963-4672-9a56-758de74cf284] HEALTH CHECK: availability-service is healthy
2025-12-18 03:14:12,473 | INFO | availability-service | [a00ac166-7963-4672-9a56-758de74cf284] Request completed - Status=200, , Time taken=34.07 ms
2025-12-18 03:14:36,860 | INFO | availability-service | [3aff281c-8f15-4137-9765-ecae3a189458] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:14:36,908 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:14:36,909 | INFO | root | [3aff281c-8f15-4137-9765-ecae3a189458] HEALTH CHECK: availability-service is healthy
2025-12-18 03:14:36,909 | INFO | availability-service | [3aff281c-8f15-4137-9765-ecae3a189458] Request completed - Status=200, , Time taken=49.65 ms
2025-12-18 03:15:37,031 | INFO | availability-service | [974d5142-525a-4d1f-aa1f-e5f3f0f31b5a] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:15:37,081 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:15:37,083 | INFO | root | [974d5142-525a-4d1f-aa1f-e5f3f0f31b5a] HEALTH CHECK: availability-service is healthy
2025-12-18 03:15:37,083 | INFO | availability-service | [974d5142-525a-4d1f-aa1f-e5f3f0f31b5a] Request completed - Status=200, , Time taken=52.76 ms
2025-12-18 03:15:42,654 | INFO | availability-service | [798dc1b3-4702-4db4-977b-86c615cc9b83] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:15:42,688 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:15:42,688 | INFO | root | [798dc1b3-4702-4db4-977b-86c615cc9b83] HEALTH CHECK: availability-service is healthy
2025-12-18 03:15:42,689 | INFO | availability-service | [798dc1b3-4702-4db4-977b-86c615cc9b83] Request completed - Status=200, , Time taken=35.35 ms
2025-12-18 03:16:56,767 | INFO | availability-service | [d37389af-eead-49aa-b045-f2b900c0bbab] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:16:57,315 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:16:57,317 | INFO | root | [d37389af-eead-49aa-b045-f2b900c0bbab] HEALTH CHECK: availability-service is healthy
2025-12-18 03:16:57,320 | INFO | availability-service | [d37389af-eead-49aa-b045-f2b900c0bbab] Request completed - Status=200, , Time taken=553.43 ms
2025-12-18 03:17:30,927 | INFO | availability-service | [1b5cb53e-dbbd-45d8-b2df-377ca7dcf631] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:17:31,180 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:17:31,191 | INFO | root | [1b5cb53e-dbbd-45d8-b2df-377ca7dcf631] HEALTH CHECK: availability-service is healthy
2025-12-18 03:17:31,193 | INFO | availability-service | [1b5cb53e-dbbd-45d8-b2df-377ca7dcf631] Request completed - Status=200, , Time taken=270.14 ms
2025-12-18 03:17:57,692 | INFO | availability-service | [dc179e37-3102-4e15-8fa0-32abf983792a] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:17:57,841 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:17:57,842 | INFO | root | [dc179e37-3102-4e15-8fa0-32abf983792a] HEALTH CHECK: availability-service is healthy
2025-12-18 03:17:57,843 | INFO | availability-service | [dc179e37-3102-4e15-8fa0-32abf983792a] Request completed - Status=200, , Time taken=152.25 ms
2025-12-18 03:18:57,990 | INFO | availability-service | [68a84982-0d44-48b6-9bd7-499e0af2c453] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:18:58,057 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:18:58,062 | INFO | root | [68a84982-0d44-48b6-9bd7-499e0af2c453] HEALTH CHECK: availability-service is healthy
2025-12-18 03:18:58,063 | INFO | availability-service | [68a84982-0d44-48b6-9bd7-499e0af2c453] Request completed - Status=200, , Time taken=74.66 ms
2025-12-18 03:19:01,532 | INFO | availability-service | [1736607b-9a54-45f4-837f-7cddb5bb5423] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:19:01,577 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:19:01,580 | INFO | root | [1736607b-9a54-45f4-837f-7cddb5bb5423] HEALTH CHECK: availability-service is healthy
2025-12-18 03:19:01,581 | INFO | availability-service | [1736607b-9a54-45f4-837f-7cddb5bb5423] Request completed - Status=200, , Time taken=48.76 ms
2025-12-18 03:19:58,154 | INFO | availability-service | [08ab6fb2-78c2-4dad-8ab2-2d3dd9879b0b] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:19:58,210 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:19:58,212 | INFO | root | [08ab6fb2-78c2-4dad-8ab2-2d3dd9879b0b] HEALTH CHECK: availability-service is healthy
2025-12-18 03:19:58,213 | INFO | availability-service | [08ab6fb2-78c2-4dad-8ab2-2d3dd9879b0b] Request completed - Status=200, , Time taken=58.75 ms
2025-12-18 03:20:31,818 | INFO | availability-service | [10e71906-7f3d-4bca-b524-88b42857d2bc] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:20:31,893 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:20:31,895 | INFO | root | [10e71906-7f3d-4bca-b524-88b42857d2bc] HEALTH CHECK: availability-service is healthy
2025-12-18 03:20:31,898 | INFO | availability-service | [10e71906-7f3d-4bca-b524-88b42857d2bc] Request completed - Status=200, , Time taken=80.47 ms
2025-12-18 03:20:58,510 | INFO | availability-service | [5a2ad42f-1948-4762-829a-02d447e1941f] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:20:58,567 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:20:58,572 | INFO | root | [5a2ad42f-1948-4762-829a-02d447e1941f] HEALTH CHECK: availability-service is healthy
2025-12-18 03:20:58,573 | INFO | availability-service | [5a2ad42f-1948-4762-829a-02d447e1941f] Request completed - Status=200, , Time taken=63.75 ms
